confidence,id,provenance,relation,source_id,target_id
0.9,edge_001180,book_chunk,MENTIONS_TEST,ev_biochem_000302_25a8501728,test:alt
0.55,edge_001181,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:alt:high,ev_biochem_000302_25a8501728
0.55,edge_001182,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:alt:low,ev_biochem_000302_25a8501728
0.9,edge_001183,book_chunk,MENTIONS_TEST,ev_biochem_000302_25a8501728,test:ast
0.55,edge_001184,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ast:high,ev_biochem_000302_25a8501728
0.55,edge_001185,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ast:low,ev_biochem_000302_25a8501728
0.9,edge_001186,book_chunk,MENTIONS_TEST,ev_biochem_000302_25a8501728,test:calcium_ion
0.55,edge_001187,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:calcium_ion:high,ev_biochem_000302_25a8501728
0.55,edge_001188,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:calcium_ion:low,ev_biochem_000302_25a8501728
0.9,edge_001189,book_chunk,MENTIONS_TEST,ev_biochem_000302_25a8501728,test:cholesterol
0.55,edge_001190,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:cholesterol:high,ev_biochem_000302_25a8501728
0.55,edge_001191,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:cholesterol:low,ev_biochem_000302_25a8501728
0.9,edge_001192,book_chunk,MENTIONS_TEST,ev_biochem_000302_25a8501728,test:cl
0.55,edge_001193,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:cl:high,ev_biochem_000302_25a8501728
0.55,edge_001194,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:cl:low,ev_biochem_000302_25a8501728
0.9,edge_001195,book_chunk,MENTIONS_TEST,ev_biochem_000302_25a8501728,test:creatinine
0.55,edge_001196,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:creatinine:high,ev_biochem_000302_25a8501728
0.55,edge_001197,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:creatinine:low,ev_biochem_000302_25a8501728
0.9,edge_001198,book_chunk,MENTIONS_TEST,ev_biochem_000302_25a8501728,test:glucose
0.55,edge_001199,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:high,ev_biochem_000302_25a8501728
0.55,edge_001200,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:low,ev_biochem_000302_25a8501728
0.9,edge_001201,book_chunk,MENTIONS_TEST,ev_biochem_000302_25a8501728,test:k
0.55,edge_001202,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:k:high,ev_biochem_000302_25a8501728
0.55,edge_001203,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:k:low,ev_biochem_000302_25a8501728
0.75,edge_001204,book_chunk,SUPPORTS_CONDITION,ev_biochem_000302_25a8501728,condition:bone_mineral_disorder
0.75,edge_001205,book_chunk,SUPPORTS_CONDITION,ev_biochem_000302_25a8501728,condition:cardiovascular_risk
0.75,edge_001206,book_chunk,SUPPORTS_CONDITION,ev_biochem_000302_25a8501728,condition:diabetes_risk
0.75,edge_001207,book_chunk,SUPPORTS_CONDITION,ev_biochem_000302_25a8501728,condition:dyslipidemia
0.75,edge_001208,book_chunk,SUPPORTS_CONDITION,ev_biochem_000302_25a8501728,condition:electrolyte_disorder
0.75,edge_001209,book_chunk,SUPPORTS_CONDITION,ev_biochem_000302_25a8501728,condition:hyperglycemia
0.75,edge_001210,book_chunk,SUPPORTS_CONDITION,ev_biochem_000302_25a8501728,condition:hypoalbuminemia
0.75,edge_001211,book_chunk,SUPPORTS_CONDITION,ev_biochem_000302_25a8501728,condition:reduced_kidney_function
0.75,edge_001212,book_chunk,SUPPORTS_CONDITION,ev_biochem_000302_25a8501728,condition:renal_impairment
0.98,edge_001213,book_chunk,FROM_SOURCE,ev_biochem_000421_2772830193,source:henry_pdf
1.0,edge_001214,book_chunk,BELONGS_TO_PANEL,ev_biochem_000421_2772830193,panel:biochem
0.9,edge_001215,book_chunk,MENTIONS_TEST,ev_biochem_000421_2772830193,test:creatinine
0.55,edge_001216,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:creatinine:high,ev_biochem_000421_2772830193
0.55,edge_001217,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:creatinine:low,ev_biochem_000421_2772830193
0.9,edge_001218,book_chunk,MENTIONS_TEST,ev_biochem_000421_2772830193,test:glucose
0.55,edge_001219,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:high,ev_biochem_000421_2772830193
0.55,edge_001220,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:low,ev_biochem_000421_2772830193
0.9,edge_001221,book_chunk,MENTIONS_TEST,ev_biochem_000421_2772830193,test:urea
0.55,edge_001222,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:urea:high,ev_biochem_000421_2772830193
0.55,edge_001223,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:urea:low,ev_biochem_000421_2772830193
0.75,edge_001224,book_chunk,SUPPORTS_CONDITION,ev_biochem_000421_2772830193,condition:diabetes_risk
0.75,edge_001225,book_chunk,SUPPORTS_CONDITION,ev_biochem_000421_2772830193,condition:hyperglycemia
0.75,edge_001226,book_chunk,SUPPORTS_CONDITION,ev_biochem_000421_2772830193,condition:reduced_kidney_function
0.75,edge_001227,book_chunk,SUPPORTS_CONDITION,ev_biochem_000421_2772830193,condition:renal_impairment
0.98,edge_001228,book_chunk,FROM_SOURCE,ev_biochem_000471_5895dac0f6,source:henry_pdf
1.0,edge_001229,book_chunk,BELONGS_TO_PANEL,ev_biochem_000471_5895dac0f6,panel:biochem
0.9,edge_001230,book_chunk,MENTIONS_TEST,ev_biochem_000471_5895dac0f6,test:cl
0.55,edge_001231,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:cl:high,ev_biochem_000471_5895dac0f6
0.55,edge_001232,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:cl:low,ev_biochem_000471_5895dac0f6
0.9,edge_001233,book_chunk,MENTIONS_TEST,ev_biochem_000471_5895dac0f6,test:creatinine
0.55,edge_001234,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:creatinine:high,ev_biochem_000471_5895dac0f6
0.55,edge_001235,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:creatinine:low,ev_biochem_000471_5895dac0f6
0.9,edge_001236,book_chunk,MENTIONS_TEST,ev_biochem_000471_5895dac0f6,test:k
0.55,edge_001237,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:k:high,ev_biochem_000471_5895dac0f6
0.55,edge_001238,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:k:low,ev_biochem_000471_5895dac0f6
0.9,edge_001239,book_chunk,MENTIONS_TEST,ev_biochem_000471_5895dac0f6,test:na
0.55,edge_001240,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:na:high,ev_biochem_000471_5895dac0f6
0.55,edge_001241,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:na:low,ev_biochem_000471_5895dac0f6
0.75,edge_001242,book_chunk,SUPPORTS_CONDITION,ev_biochem_000471_5895dac0f6,condition:electrolyte_disorder
0.75,edge_001243,book_chunk,SUPPORTS_CONDITION,ev_biochem_000471_5895dac0f6,condition:reduced_kidney_function
0.75,edge_001244,book_chunk,SUPPORTS_CONDITION,ev_biochem_000471_5895dac0f6,condition:renal_impairment
0.98,edge_001245,book_chunk,FROM_SOURCE,ev_biochem_000578_8397036c88,source:henry_pdf
1.0,edge_001246,book_chunk,BELONGS_TO_PANEL,ev_biochem_000578_8397036c88,panel:biochem
0.9,edge_001247,book_chunk,MENTIONS_TEST,ev_biochem_000578_8397036c88,test:creatinine
0.55,edge_001248,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:creatinine:high,ev_biochem_000578_8397036c88
0.55,edge_001249,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:creatinine:low,ev_biochem_000578_8397036c88
0.9,edge_001250,book_chunk,MENTIONS_TEST,ev_biochem_000578_8397036c88,test:glucose
0.55,edge_001251,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:high,ev_biochem_000578_8397036c88
0.55,edge_001252,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:low,ev_biochem_000578_8397036c88
0.9,edge_001253,book_chunk,MENTIONS_TEST,ev_biochem_000578_8397036c88,test:k
0.55,edge_001254,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:k:high,ev_biochem_000578_8397036c88
0.55,edge_001255,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:k:low,ev_biochem_000578_8397036c88
0.75,edge_001256,book_chunk,SUPPORTS_CONDITION,ev_biochem_000578_8397036c88,condition:diabetes_risk
0.75,edge_001257,book_chunk,SUPPORTS_CONDITION,ev_biochem_000578_8397036c88,condition:hyperglycemia
0.75,edge_001258,book_chunk,SUPPORTS_CONDITION,ev_biochem_000578_8397036c88,condition:reduced_kidney_function
0.75,edge_001259,book_chunk,SUPPORTS_CONDITION,ev_biochem_000578_8397036c88,condition:renal_impairment
0.98,edge_001260,book_chunk,FROM_SOURCE,ev_biochem_001873_e8f4c9f504,source:henry_pdf
1.0,edge_001261,book_chunk,BELONGS_TO_PANEL,ev_biochem_001873_e8f4c9f504,panel:biochem
0.9,edge_001262,book_chunk,MENTIONS_TEST,ev_biochem_001873_e8f4c9f504,test:albumin
0.55,edge_001263,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:albumin:high,ev_biochem_001873_e8f4c9f504
0.55,edge_001264,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:albumin:low,ev_biochem_001873_e8f4c9f504
0.9,edge_001265,book_chunk,MENTIONS_TEST,ev_biochem_001873_e8f4c9f504,test:calcium_ion
0.55,edge_001266,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:calcium_ion:high,ev_biochem_001873_e8f4c9f504
0.55,edge_001267,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:calcium_ion:low,ev_biochem_001873_e8f4c9f504
0.9,edge_001268,book_chunk,MENTIONS_TEST,ev_biochem_001873_e8f4c9f504,test:creatinine
0.55,edge_001269,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:creatinine:high,ev_biochem_001873_e8f4c9f504
0.55,edge_001270,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:creatinine:low,ev_biochem_001873_e8f4c9f504
0.9,edge_001271,book_chunk,MENTIONS_TEST,ev_biochem_001873_e8f4c9f504,test:na
0.55,edge_001272,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:na:high,ev_biochem_001873_e8f4c9f504
0.55,edge_001273,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:na:low,ev_biochem_001873_e8f4c9f504
0.9,edge_001274,book_chunk,MENTIONS_TEST,ev_biochem_001873_e8f4c9f504,test:uric_acid
0.55,edge_001275,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:uric_acid:high,ev_biochem_001873_e8f4c9f504
0.55,edge_001276,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:uric_acid:low,ev_biochem_001873_e8f4c9f504
0.75,edge_001277,book_chunk,SUPPORTS_CONDITION,ev_biochem_001873_e8f4c9f504,condition:bone_mineral_disorder
0.75,edge_001278,book_chunk,SUPPORTS_CONDITION,ev_biochem_001873_e8f4c9f504,condition:gout_risk
0.75,edge_001279,book_chunk,SUPPORTS_CONDITION,ev_biochem_001873_e8f4c9f504,condition:hyperuricemia
0.75,edge_001280,book_chunk,SUPPORTS_CONDITION,ev_biochem_001873_e8f4c9f504,condition:hypoalbuminemia
0.75,edge_001281,book_chunk,SUPPORTS_CONDITION,ev_biochem_001873_e8f4c9f504,condition:reduced_kidney_function
0.75,edge_001282,book_chunk,SUPPORTS_CONDITION,ev_biochem_001873_e8f4c9f504,condition:renal_impairment
0.98,edge_001283,book_chunk,FROM_SOURCE,ev_biochem_005065_b75377c30c,source:tietz_pdf
1.0,edge_001284,book_chunk,BELONGS_TO_PANEL,ev_biochem_005065_b75377c30c,panel:biochem
0.9,edge_001285,book_chunk,MENTIONS_TEST,ev_biochem_005065_b75377c30c,test:albumin
0.55,edge_001286,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:albumin:high,ev_biochem_005065_b75377c30c
0.55,edge_001287,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:albumin:low,ev_biochem_005065_b75377c30c
0.9,edge_001288,book_chunk,MENTIONS_TEST,ev_biochem_005065_b75377c30c,test:creatinine
0.55,edge_001289,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:creatinine:high,ev_biochem_005065_b75377c30c
0.55,edge_001290,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:creatinine:low,ev_biochem_005065_b75377c30c
0.9,edge_001291,book_chunk,MENTIONS_TEST,ev_biochem_005065_b75377c30c,test:glucose
0.55,edge_001292,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:high,ev_biochem_005065_b75377c30c
0.55,edge_001293,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:low,ev_biochem_005065_b75377c30c
0.75,edge_001294,book_chunk,SUPPORTS_CONDITION,ev_biochem_005065_b75377c30c,condition:diabetes_risk
0.75,edge_001295,book_chunk,SUPPORTS_CONDITION,ev_biochem_005065_b75377c30c,condition:hyperglycemia
0.75,edge_001296,book_chunk,SUPPORTS_CONDITION,ev_biochem_005065_b75377c30c,condition:hypoalbuminemia
0.75,edge_001297,book_chunk,SUPPORTS_CONDITION,ev_biochem_005065_b75377c30c,condition:reduced_kidney_function
0.75,edge_001298,book_chunk,SUPPORTS_CONDITION,ev_biochem_005065_b75377c30c,condition:renal_impairment
0.98,edge_001299,book_chunk,FROM_SOURCE,ev_biochem_000027_bf54a461d3,source:henry_pdf
1.0,edge_001300,book_chunk,BELONGS_TO_PANEL,ev_biochem_000027_bf54a461d3,panel:biochem
0.9,edge_001301,book_chunk,MENTIONS_TEST,ev_biochem_000027_bf54a461d3,test:alt
0.55,edge_001302,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:alt:high,ev_biochem_000027_bf54a461d3
0.55,edge_001303,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:alt:low,ev_biochem_000027_bf54a461d3
0.9,edge_001304,book_chunk,MENTIONS_TEST,ev_biochem_000027_bf54a461d3,test:ast
0.55,edge_001305,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ast:high,ev_biochem_000027_bf54a461d3
0.55,edge_001306,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ast:low,ev_biochem_000027_bf54a461d3
0.9,edge_001307,book_chunk,MENTIONS_TEST,ev_biochem_000027_bf54a461d3,test:cholesterol
0.55,edge_001308,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:cholesterol:high,ev_biochem_000027_bf54a461d3
0.55,edge_001309,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:cholesterol:low,ev_biochem_000027_bf54a461d3
0.9,edge_001310,book_chunk,MENTIONS_TEST,ev_biochem_000027_bf54a461d3,test:glucose
0.55,edge_001311,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:high,ev_biochem_000027_bf54a461d3
0.55,edge_001312,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:low,ev_biochem_000027_bf54a461d3
0.9,edge_001313,book_chunk,MENTIONS_TEST,ev_biochem_000027_bf54a461d3,test:k
0.55,edge_001314,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:k:high,ev_biochem_000027_bf54a461d3
0.55,edge_001315,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:k:low,ev_biochem_000027_bf54a461d3
0.9,edge_001316,book_chunk,MENTIONS_TEST,ev_biochem_000027_bf54a461d3,test:triglyceride
0.55,edge_001317,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:triglyceride:high,ev_biochem_000027_bf54a461d3
0.55,edge_001318,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:triglyceride:low,ev_biochem_000027_bf54a461d3
0.75,edge_001319,book_chunk,SUPPORTS_CONDITION,ev_biochem_000027_bf54a461d3,condition:cardiovascular_risk
0.75,edge_001320,book_chunk,SUPPORTS_CONDITION,ev_biochem_000027_bf54a461d3,condition:diabetes_risk
0.75,edge_001321,book_chunk,SUPPORTS_CONDITION,ev_biochem_000027_bf54a461d3,condition:dyslipidemia
0.75,edge_001322,book_chunk,SUPPORTS_CONDITION,ev_biochem_000027_bf54a461d3,condition:electrolyte_disorder
0.75,edge_001323,book_chunk,SUPPORTS_CONDITION,ev_biochem_000027_bf54a461d3,condition:hyperglycemia
0.98,edge_001324,book_chunk,FROM_SOURCE,ev_biochem_000030_f12bd8ac56,source:henry_pdf
1.0,edge_001325,book_chunk,BELONGS_TO_PANEL,ev_biochem_000030_f12bd8ac56,panel:biochem
0.9,edge_001326,book_chunk,MENTIONS_TEST,ev_biochem_000030_f12bd8ac56,test:cholesterol
0.55,edge_001327,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:cholesterol:high,ev_biochem_000030_f12bd8ac56
0.55,edge_001328,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:cholesterol:low,ev_biochem_000030_f12bd8ac56
0.9,edge_001329,book_chunk,MENTIONS_TEST,ev_biochem_000030_f12bd8ac56,test:glucose
0.55,edge_001330,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:high,ev_biochem_000030_f12bd8ac56
0.55,edge_001331,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:low,ev_biochem_000030_f12bd8ac56
0.9,edge_001332,book_chunk,MENTIONS_TEST,ev_biochem_000030_f12bd8ac56,test:hdl_c
0.55,edge_001333,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:hdl_c:high,ev_biochem_000030_f12bd8ac56
0.55,edge_001334,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:hdl_c:low,ev_biochem_000030_f12bd8ac56
0.9,edge_001335,book_chunk,MENTIONS_TEST,ev_biochem_000030_f12bd8ac56,test:triglyceride
0.55,edge_001336,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:triglyceride:high,ev_biochem_000030_f12bd8ac56
0.55,edge_001337,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:triglyceride:low,ev_biochem_000030_f12bd8ac56
0.9,edge_001338,book_chunk,MENTIONS_TEST,ev_biochem_000030_f12bd8ac56,test:uric_acid
0.55,edge_001339,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:uric_acid:high,ev_biochem_000030_f12bd8ac56
0.55,edge_001340,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:uric_acid:low,ev_biochem_000030_f12bd8ac56
0.75,edge_001341,book_chunk,SUPPORTS_CONDITION,ev_biochem_000030_f12bd8ac56,condition:cardiovascular_risk
0.75,edge_001342,book_chunk,SUPPORTS_CONDITION,ev_biochem_000030_f12bd8ac56,condition:diabetes_risk
0.75,edge_001343,book_chunk,SUPPORTS_CONDITION,ev_biochem_000030_f12bd8ac56,condition:dyslipidemia
0.75,edge_001344,book_chunk,SUPPORTS_CONDITION,ev_biochem_000030_f12bd8ac56,condition:gout_risk
0.75,edge_001345,book_chunk,SUPPORTS_CONDITION,ev_biochem_000030_f12bd8ac56,condition:hyperglycemia
0.75,edge_001346,book_chunk,SUPPORTS_CONDITION,ev_biochem_000030_f12bd8ac56,condition:hyperuricemia
0.75,edge_001347,book_chunk,SUPPORTS_CONDITION,ev_biochem_000030_f12bd8ac56,condition:macrocytic_anemia
0.98,edge_001348,book_chunk,FROM_SOURCE,ev_biochem_000751_d755929a53,source:henry_pdf
1.0,edge_001349,book_chunk,BELONGS_TO_PANEL,ev_biochem_000751_d755929a53,panel:biochem
0.9,edge_001350,book_chunk,MENTIONS_TEST,ev_biochem_000751_d755929a53,test:cholesterol
0.55,edge_001351,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:cholesterol:high,ev_biochem_000751_d755929a53
0.55,edge_001352,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:cholesterol:low,ev_biochem_000751_d755929a53
0.9,edge_001353,book_chunk,MENTIONS_TEST,ev_biochem_000751_d755929a53,test:glucose
0.55,edge_001354,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:high,ev_biochem_000751_d755929a53
0.55,edge_001355,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:low,ev_biochem_000751_d755929a53
0.9,edge_001356,book_chunk,MENTIONS_TEST,ev_biochem_000751_d755929a53,test:hdl_c
0.55,edge_001357,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:hdl_c:high,ev_biochem_000751_d755929a53
0.55,edge_001358,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:hdl_c:low,ev_biochem_000751_d755929a53
0.9,edge_001359,book_chunk,MENTIONS_TEST,ev_biochem_000751_d755929a53,test:ldl_c
0.55,edge_001360,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ldl_c:high,ev_biochem_000751_d755929a53
0.55,edge_001361,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ldl_c:low,ev_biochem_000751_d755929a53
0.9,edge_001362,book_chunk,MENTIONS_TEST,ev_biochem_000751_d755929a53,test:triglyceride
0.55,edge_001363,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:triglyceride:high,ev_biochem_000751_d755929a53
0.55,edge_001364,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:triglyceride:low,ev_biochem_000751_d755929a53
0.75,edge_001365,book_chunk,SUPPORTS_CONDITION,ev_biochem_000751_d755929a53,condition:cardiovascular_risk
0.75,edge_001366,book_chunk,SUPPORTS_CONDITION,ev_biochem_000751_d755929a53,condition:diabetes_risk
0.75,edge_001367,book_chunk,SUPPORTS_CONDITION,ev_biochem_000751_d755929a53,condition:dyslipidemia
0.75,edge_001368,book_chunk,SUPPORTS_CONDITION,ev_biochem_000751_d755929a53,condition:hyperglycemia
0.98,edge_001369,book_chunk,FROM_SOURCE,ev_biochem_001176_b2fbca24c5,source:henry_pdf
1.0,edge_001370,book_chunk,BELONGS_TO_PANEL,ev_biochem_001176_b2fbca24c5,panel:biochem
0.9,edge_001371,book_chunk,MENTIONS_TEST,ev_biochem_001176_b2fbca24c5,test:alt
0.55,edge_001372,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:alt:high,ev_biochem_001176_b2fbca24c5
0.55,edge_001373,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:alt:low,ev_biochem_001176_b2fbca24c5
0.9,edge_001374,book_chunk,MENTIONS_TEST,ev_biochem_001176_b2fbca24c5,test:ast
0.55,edge_001375,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ast:high,ev_biochem_001176_b2fbca24c5
0.55,edge_001376,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ast:low,ev_biochem_001176_b2fbca24c5
0.75,edge_001377,book_chunk,SUPPORTS_CONDITION,ev_biochem_001176_b2fbca24c5,condition:gout_risk
0.75,edge_001378,book_chunk,SUPPORTS_CONDITION,ev_biochem_001176_b2fbca24c5,condition:hepatocellular_injury
0.75,edge_001379,book_chunk,SUPPORTS_CONDITION,ev_biochem_001176_b2fbca24c5,condition:hyperuricemia
0.75,edge_001380,book_chunk,SUPPORTS_CONDITION,ev_biochem_001176_b2fbca24c5,condition:liver_injury
0.75,edge_001381,book_chunk,SUPPORTS_CONDITION,ev_biochem_001176_b2fbca24c5,condition:renal_impairment
0.98,edge_001382,book_chunk,FROM_SOURCE,ev_biochem_001199_5d0a0647fd,source:henry_pdf
1.0,edge_001383,book_chunk,BELONGS_TO_PANEL,ev_biochem_001199_5d0a0647fd,panel:biochem
0.9,edge_001384,book_chunk,MENTIONS_TEST,ev_biochem_001199_5d0a0647fd,test:alt
0.55,edge_001385,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:alt:high,ev_biochem_001199_5d0a0647fd
0.55,edge_001386,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:alt:low,ev_biochem_001199_5d0a0647fd
0.9,edge_001387,book_chunk,MENTIONS_TEST,ev_biochem_001199_5d0a0647fd,test:ast
0.55,edge_001388,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ast:high,ev_biochem_001199_5d0a0647fd
0.55,edge_001389,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ast:low,ev_biochem_001199_5d0a0647fd
0.75,edge_001390,book_chunk,SUPPORTS_CONDITION,ev_biochem_001199_5d0a0647fd,condition:hepatocellular_injury
0.75,edge_001391,book_chunk,SUPPORTS_CONDITION,ev_biochem_001199_5d0a0647fd,condition:liver_injury
0.75,edge_001392,book_chunk,SUPPORTS_CONDITION,ev_biochem_001199_5d0a0647fd,condition:renal_impairment
0.98,edge_001393,book_chunk,FROM_SOURCE,ev_biochem_000040_31457926e4,source:henry_pdf
1.0,edge_001394,book_chunk,BELONGS_TO_PANEL,ev_biochem_000040_31457926e4,panel:biochem
0.9,edge_001395,book_chunk,MENTIONS_TEST,ev_biochem_000040_31457926e4,test:alt
0.55,edge_001396,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:alt:high,ev_biochem_000040_31457926e4
0.55,edge_001397,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:alt:low,ev_biochem_000040_31457926e4
0.9,edge_001398,book_chunk,MENTIONS_TEST,ev_biochem_000040_31457926e4,test:ast
0.55,edge_001399,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ast:high,ev_biochem_000040_31457926e4
0.55,edge_001400,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:ast:low,ev_biochem_000040_31457926e4
0.9,edge_001401,book_chunk,MENTIONS_TEST,ev_biochem_000040_31457926e4,test:calcium_ion
0.55,edge_001402,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:calcium_ion:high,ev_biochem_000040_31457926e4
0.55,edge_001403,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:calcium_ion:low,ev_biochem_000040_31457926e4
0.9,edge_001404,book_chunk,MENTIONS_TEST,ev_biochem_000040_31457926e4,test:glucose
0.55,edge_001405,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:high,ev_biochem_000040_31457926e4
0.55,edge_001406,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:glucose:low,ev_biochem_000040_31457926e4
0.9,edge_001407,book_chunk,MENTIONS_TEST,ev_biochem_000040_31457926e4,test:k
0.55,edge_001408,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:k:high,ev_biochem_000040_31457926e4
0.55,edge_001409,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:biochem:k:low,ev_biochem_000040_31457926e4
